Release,RunType,Feature,TestCaseID,FunctionName
Buzznik,buzznik,PDDF BMC Support,FtOpSoSyBsOc001_bmc,test_ft_bmc_show_platform_syseeprom
Buzznik,buzznik,PDDF BMC Support,FtOpSoSyBsOc007_bmc,test_ft_bmc_decode_syseeprom
Buzznik,buzznik,PDDF BMC Support,FtOpSoSyBsOc011_bmc,test_ft_pddf_bmc_reboot_cause
Buzznik,buzznik,PDDF BMC Support,FtOpSoSyBsOc012_bmc,test_ft_pddf_bmc_verify_sys_environment
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn001,test_ft_verify_static_portchannel_created_or_not
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn007,test_ft_verify_static_portchannel_enable_disable_with_MTU_Value
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn010,test_ft_verify_static_portchannel_is_up_with_active_members_when_no_lag_in_partner
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn011,test_ft_verify_static_portchannel_is_up_or_not_with_one_active_member
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagNt002,test_ft_verify_static_portchannel_del_with_member_ports
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagNt003,test_ft_del_ip_assigned_portchannel
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagNt004,test_ft_verify_static_portchannel_del_from_ip_assigned_vlan
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagNt005,test_ft_verify_static_portchannel_add_member_to_other_portchannel
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpnRouterFt32415,test_FtOpSoRoEvpnRouterFt3229_10
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_dataport,test_mgmt_vrf_bind
Buzznik,buzznik,BUM/Storm Control,ft_stormcontrol_incremental_bps_value,test_ft_stormcontrol_incremental_bps_max_vlan
Buzznik,buzznik,BUM/Storm Control,ft_stormcontrol_scaling_max_vlan_intf,test_ft_stormcontrol_incremental_bps_max_vlan
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn001,test_ft_qos_port_shaping_functionality
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn002,test_ft_qos_queue_shaping_functionality
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn003,test_ft_qos_queue_scheduling_min_not_met_functionality
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn004,test_ft_qos_queue_shaping_testcase_1
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn005,test_ft_qos_port_shaping_testcase_1
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn006,test_ft_qos_port_shaping_remove_config
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn007,test_ft_qos_queue_shaping_testcase_2
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn008,test_ft_qos_queue_and_port_level_shaping
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsFn010,test_ft_qos_shaper_scheduler_interaction
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr001,test_ft_qos_port_shaper_cold_reboot
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr002,test_ft_qos_port_shaper_fast_reboot
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr003,test_ft_qos_port_shaper_config_reload
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr004,test_ft_qos_port_shaper_warm_reboot
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr005,test_ft_qos_queue_shaper_cold_reboot
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr006,test_ft_qos_queue_shaper_fast_reboot
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr007,test_ft_qos_queue_shaper_config_reload
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsLr008,test_ft_qos_queue_shaper_warm_reboot
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn023,test_ft_mirroring_erspan
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn021,test_ft_mirroring_erspan_span_check
Buzznik,buzznik,RADIUS,FtOpSoScRaFn016,test_ft_radius_ssh_mgmt_vrf
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_edgeport,test_ft_pvst_bpdu_filter
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_pvst_mode,test_ft_pvst_bpdu_filter
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn019,test_ft_igmp_snooping_leave
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_reboot,test_mgmt_vrf_reboot_cfgreload
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_cfgreload,test_mgmt_vrf_reboot_cfgreload
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn018,test_ft_igmp_snooping_pim_mrouter
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn014,test_ft_igmp_snooping_v2_v3
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_Global_mode_enable,test_ft_pvst_bpdu_filter
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_snmp,test_mgmt_vrf_curl_snmp
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_http,test_mgmt_vrf_curl_snmp
Buzznik,buzznik,RADIUS,FtOpSoScRaFn018,test_ft_radius_ssh_login_ipv6_server
Buzznik,buzznik,RPVST+,ft_rpvst_rootswitch_disable_rpvst,test_ft_rpvst_rootswitch_trigger
Buzznik,buzznik,RPVST+,ft_rpvst_rootswitch_reboot,test_ft_rpvst_save_reload
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn022,test_ft_igmp_snooping_v2_v3
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn016,test_ft_mirroring_on_port_mutiple_source_dir_both
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn015,test_ft_mirroring_on_port_mutiple_source
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_Global_mode_enable,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_rpvst_mode,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_edgeport,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi009,test_ft_igmp_snooping_mclag_report_leave_sync_to_peer
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi010,test_ft_igmp_snooping_mclag_report_leave_sync_to_peer
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi011,test_ft_igmp_snooping_mclag_report_leave_sync_to_peer
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi013,test_ft_igmp_snooping_mclag_interface_shutdown
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi012,test_ft_igmp_snooping_mclag_interface_shutdown
Buzznik,buzznik,Tailstamping,ft_tail_ts_config_reload,test_ft_tail_ts_config_reload
Buzznik,buzznik,Tailstamping,ft_tail_ts_remove_flow_deviceid,test_ft_tail_ts_remove_deviceid
Buzznik,buzznik,Tailstamping,ft_tail_ts_switch_level_latency,test_ft_tail_ts_link_shut_noshut
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn007,test_ft_igmp_snooping_leave
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_warmboot,test_mgmt_vrf_warmboot
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_ntp,test_mgmt_vrf_ntp
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_intf_mode_enable,test_ft_pvst_bpdu_filter
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_lag_port,test_ft_pvst_bpdu_filter
Buzznik,buzznik,PVST (BPDU Filter),ft_pvst_bpdu_filter_int_no_form,test_ft_pvst_bpdu_filter
Buzznik,buzznik,RPVST+,ft_rpvst_edgeport,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagSc001,test_ft_verify_max_static_portchannel
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn002,test_ft_verify_static_portchannel_with_l2_traffic
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn003,test_ft_verify_static_portchannel_l3_hash_sip_dip_l4port
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn004,test_ft_verify_static_portchannel_funtionality_after_save_and_reboot
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn005,test_ft_verify_static_portchannel_funtionality_during_warm_reboot
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagFn006,test_ft_verify_static_portchannel_config_after_fast_reboot
Buzznik,buzznik,Link aggregation static LAG,FtOpSoSwStLagNt006,test_ft_verify_fallback_is_configure_or_not_on_static_portchannel
Buzznik,buzznik,RADIUS,FtOpSoScRaStTe001,test_ft_radius_scaling_memory_leak
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v4_in_intf,test_ft_acl_ingress_ipv4
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v4_in_vlan,test_ft_acl_vlan_V4_ingress
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v6_eg_vlan,test_ft_acl_vlan_v6_egress
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi014,test_ft_igmp_snooping_mclag_peerlink_shutdown
Buzznik,buzznik,sFlow Hardening,FtOpSfFn015,test_ft_sflow_docker_restart
Buzznik,buzznik,sFlow Hardening,FtOpSfFn018,test_ft_sflow_fast_reboot
Buzznik,buzznik,sFlow Hardening,FtOpSfFn019,test_ft_sflow_warm_reboot
Buzznik,buzznik,sFlow Hardening,FtOpSfFn023,test_ft_sflow_samples_control_plane_traffic
Buzznik,buzznik,Tailstamping,ft_tail_ts_per_flow,test_ft_tail_ts_per_flow
Buzznik,buzznik,Tailstamping,ft_tail_ts_crc_calculation,test_ft_tail_ts_per_flow
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpn5549Ft32413,test_FtOpSoRoEvpn5549Ft32410_4
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpn5549Ft32414,test_FtOpSoRoEvpn5549Ft32410_4
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpnRouterFt32417,test_FtOpSoRoEvpnRouterFt32417
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpn5549Ft32417,test_FtOpSoRoEvpn5549Ft32417
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpnRouterFt32426,test_FtOpSoRoEvpnRouterFt32426
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpn5549Ft32426,test_FtOpSoRoEvpn5549Ft32426
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpn5549Ft32216,test_FtOpSoRoEvpn5549Ft32216
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32216,test_FtOpSoRoEvpnRouterFt32216
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpn5549Ft3213,test_FtOpSoRoEvpn5549Ft3213
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt3213,test_FtOpSoRoEvpnRouterFt3213
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpn5549Ft32220,test_FtOpSoRoEvpn5549Ft32220
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32220,test_FtOpSoRoEvpnRouterFt32220
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32217,test_FtOpSoRoEvpnRouterFt32217_2
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32226,test_FtOpSoRoEvpnRouterFt32217_2
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32421,test_FtOpSoRoEvpnRouterFt32421_3
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpnRouterFt32422,test_FtOpSoRoEvpnRouterFt32421_3
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpnRouterFt32423,test_FtOpSoRoEvpnRouterFt32421_3
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpn5549Ft32421,test_FtOpSoRoEvpn5549Ft32421_3
Buzznik,buzznik,L3 VxLAN,FtOpSoRoEvpn5549Ft32422,test_FtOpSoRoEvpn5549Ft32421_3
Buzznik,buzznik,L2 VxLAN,FtOpSoRoEvpn5549Ft32423,test_FtOpSoRoEvpn5549Ft32421_3
Buzznik,buzznik,RADIUS,FtOpSoScRaFn022,test_ft_radius_ssh_login_ipv6_unnumbered
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_intf_mode_enable,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_lag_port,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,RPVST+,ft_rpvst_bpdu_filter_int_no_form,test_ft_rpvst_bpdu_filter
Buzznik,buzznik,IGMP Snooping with MLAG,FtOpSoSwIgFi008,test_ft_igmp_snooping_mclag_query_sync_to_peer
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn023,test_ft_igmp_snooping_v2_v3
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_tacacs,test_mgmt_vrf_tacacs
Buzznik,buzznik,Tailstamping,ft_tail_ts_fast_reboot,test_ft_tail_ts_fast_reboot
Buzznik,buzznik,RADIUS,FtOpSoScRaFn029,test_ft_rbac_ro_radius_cred_ssh
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn010,test_ft_igmp_snooping_querier
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn020,test_ft_igmp_snooping_querier
Buzznik,buzznik,sFlow Hardening,FtOpSfFn025,test_ft_copp_sflow
Buzznik,buzznik,BUM/Storm Control,ft_stormcontrol_config_active_intf_warmboot,test_ft_stormcontrol_warm_reboot
Buzznik,buzznik,BUM/Storm Control,ft_stormcontrol_rate_limit_across_warmboot,test_ft_stormcontrol_warm_reboot
Buzznik,buzznik,BUM/Storm Control,ft_stormcontrol_config_restore_warmboot,test_ft_stormcontrol_warm_reboot
Buzznik,buzznik,sFlow Hardening,FtOpSfFn017,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgFn013,test_ft_igmp_snooping_querier
Buzznik,buzznik,Management VRF Hardening,ft_mgmtVrf_static_dhcp,test_mgmt_vrf_static_dhcp
Buzznik,buzznik,RADIUS,FtOpSoScRaFn021,test_ft_radius_ssh_login_ipv4_unnumbered
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn004,test_ft_mirroring_max_session
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn024,test_ft_mirroring_erspan_vlan
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn025,test_ft_mirroring_erspan_port
Buzznik,buzznik,Port Mirroring on Port Channel and VLAN,FtOpSoSysPoPmFn017,test_ft_mirroring_erspan_port_chnl
Buzznik,buzznik,Tailstamping,ft_tail_ts_config_max_flows,test_ft_ts_max_flow_add_remove
Buzznik,buzznik,sFlow Hardening,FtOpSfFn009,test_ft_sflow_invalid_config
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_in_vlan_fwd,test_ft_mac_acl_vlan
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_eg_vlan_fwd,test_ft_mac_acl_vlan
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_in_portchannel_fwd,test_ft_mac_acl_portchannel
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_in_port_fwd,test_ft_mac_acl_port
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_eg_port_fwd,test_ft_mac_acl_port
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgCb001,test_ft_igmp_snooping_save_reboot
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgCb002,test_ft_igmp_snooping_save_reboot
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgCb003,test_ft_igmp_snooping_save_reboot
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v6_in_intf,test_ft_acl_icmpv6
Buzznik,buzznik,Port and Priority Shaping,FtOpQosPrPsSc001,test_ft_scheduler_max_profiles
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v4_eg_switch,test_ft_v4_acl_switch
Buzznik,buzznik,ACL Rate Limiting,ft_acl_rate_limit_singlepolicy_multiflow_config,test_ft_acl_rate_limit_singlepolicy_multiflow_config
Buzznik,buzznik,ACL Rate Limiting,ft_acl_rate_limit_policy_scalability,test_ft_acl_rate_limit_policy_scalability
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpnRouterFt32223,test_FtOpSoRoEvpnRouterFt32223
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpnRouterFt32212,test_FtOpSoRoEvpnRouterFt32212
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpnRouterFt32213,test_FtOpSoRoEvpnRouterFt32213
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpn5549Ft32213,test_FtOpSoRoEvpn5549Ft32213
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpnRouterFt32412,test_FtOpSoRoEvpnRouterFt32412
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpn5549Ft32412,test_FtOpSoRoEvpn5549Ft32412
Buzznik,buzznik,L3 VxLAN,test_FtOpSoRoEvpn5549Ft3411,test_FtOpSoRoEvpn5549Ft3411_2
Buzznik,buzznik,L3 VxLAN,test_FtOpSoRoEvpn5549Ft3412,test_FtOpSoRoEvpn5549Ft3411_2
Buzznik,buzznik,L3 VxLAN,test_FtOpSoRoEvpnRouterFt32427,test_FtOpSoRoEvpnRouterFt32427_2
Buzznik,buzznik,L3 VxLAN,test_FtOpSoRoEvpnRouterFt32428,test_FtOpSoRoEvpnRouterFt32427_2
Buzznik,buzznik,L2 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3231,test_FtOpSoRoEvpnRouterLvtepFt3231
Buzznik,buzznik,L2 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt32311,test_FtOpSoRoEvpnRouterLvtepFt32311
Buzznik,buzznik,L2 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3232,test_FtOpSoRoEvpnRouterLvtepFt3232
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3237,test_FtOpSoRoEvpnRouterLvtepFt3237_2
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3238,test_FtOpSoRoEvpnRouterLvtepFt3237_2
Buzznik,buzznik,RBAC,FtOpSoScRBACFn001,test_ft_rbac_ro_local_cred_ssh
Buzznik,buzznik,RBAC,FtOpSoScRBACFn003,test_ft_rbac_rw_local_cred_ssh
Buzznik,buzznik,ACL Rate Limiting,ft_acl_v4_in_switch,test_ft_v4_acl_switch
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_in_switch,test_ft_mac_acl_switch
Buzznik,buzznik,ACL Rate Limiting,ft_mac_acl_eg_switch,test_ft_mac_acl_switch
Arlo+,daily,CRM,ft_crm_fdb_warmreboot,test_ft_system_config_mgmt_verifying_config_with_save_warm_reboot
Buzznik,buzznik,IGMP Snooping,FtOpSoSwIgSc001,test_ft_igmp_snooping_max_vlan
Buzznik,buzznik,IP Helper,RtIpHeAdFn001,test_ip_helper_default_protocols_default_vrf
Buzznik,buzznik,IP Helper,RtIpHeAdFn002,test_ip_helper_default_protocols_on_non_default_vrf
Buzznik,buzznik,IP Helper,RtIpHeAdFn003,test_ip_helper_default_protocols_on_portchnl_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn004,test_ip_helper_default_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn005,test_ip_helper_default_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn006,test_ip_helper_default_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn007,test_ip_helper_non_udp_and_dhcp_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn008,test_ip_helper_non_udp_and_dhcp_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn009,test_ip_helper_non_udp_and_dhcp_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn010,test_ip_helper_subnet_bcast_pkt_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdFn011,test_ft_copp_udp
Buzznik,buzznik,IP Helper,RtIpHeAdFn012,test_ip_helper_cold_reboot
Buzznik,buzznik,IP Helper,RtIpHeAdFn013,test_ip_helper_fast_reboot
Buzznik,buzznik,IP Helper,RtIpHeAdFn015,test_ip_helper_docker_restart
Buzznik,buzznik,IP Helper,RtIpHeAdNt001,test_ip_helper_non_udp_and_dhcp_protocols_on_vlan_routing_intf
Buzznik,buzznik,IP Helper,RtIpHeAdNt002,test_ip_helper_address_not_reachable
Buzznik,buzznik,IP Helper,RtIpHeAdNt003,test_ip_helper_address_not_reachable
Buzznik,buzznik,IP Helper,RtIpHeAdSc001,test_ip_helper_with_max_helper_address_on_interface
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn016,test_dhcp_relay_functionality_physical_interface
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn017,test_dhcp_relay_functionality
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn018,test_dhcp_relay_functionality_portchannel
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn019,test_dhcp_relay_functionality_phy_intf_vrf
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn020,test_dhcp_relay_functionality_vlan_vrf
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn021,test_dhcp_relay_functionality_portchannel_vrf
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn022,test_dhcpv6_relay_functionality_physical_interface
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn023,test_dhcpv6_relay_functionality
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn024,test_dhcpv6_relay_functionality_portchannel
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn028,test_dhcp_relay_save_reboot
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn029,test_dhcp_relay_fast_reboot
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn030,test_dhcp_relay_warm_reboot
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Fn031,test_dhcp_helper_docker_restart
Buzznik,daily,DHCP Relay Enhancement2,RtDhReL3Sc001,test_dhcp_relay_single_vlan_multi_server
Buzznik,buzznik,RBAC,FtOpSoScRBACFn005,test_ft_rbac_ro_linux_cred_ssh
Buzznik,buzznik,RBAC,FtOpSoScRBACFn006,test_ft_rbac_rw_linux_cred_ssh
Buzznik,buzznik,RBAC,FtOpSoScRBACFn007,test_ft_rbac_rw_local_no_group_cred_ssh
Buzznik,buzznik,Instrumentation,ft_sf_wm_telemetry_interval,test_ft_watermark_telemetry_interval
Buzznik,buzznik,Instrumentation,ft_sf_snapshot_interval,test_ft_snapshot_interval
Buzznik,buzznik,Instrumentation,ft_sf_verify_default_interval,test_ft_snapshot_interval
Buzznik,buzznik,Instrumentation,ft_sf_pg_shared_using_uwm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_unicast_using_uwm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_pg_shared_clear_using_uwm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_unicast_clear_using_uwm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_pg_shared_using_Counter_DB,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_unicast_using_Counter_DB,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_pg_shared_using_persistent_wm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_pg_shared_clear_using_persistent_wm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_unicast_using_persistent_wm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_unicast_clear_using_persistent_wm,test_ft_sf_all_buffer_stats_using_unicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_multicast_using_uwm,test_ft_sf_all_buffer_stats_using_multicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_multicast_clear_using_uwm,test_ft_sf_all_buffer_stats_using_multicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_multicast_using_persistent_wm,test_ft_sf_all_buffer_stats_using_multicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_queue_multicast_clear_usin_persistent_wm,test_ft_sf_all_buffer_stats_using_multicast_traffic
Buzznik,buzznik,Instrumentation,ft_sf_buffer_pool_using_counter_DB,test_ft_sf_verify_buffer_pool_counters
Buzznik,buzznik,Instrumentation,ft_sf_verify_cpu_counter_value_using_counter_DB,test_ft_sf_verify_cpu_counters
Buzznik,buzznik,Instrumentation,ft_sf_buffer_pool_using_uwm,test_ft_sf_verify_buffer_pool_counters
Buzznik,buzznik,Instrumentation,ft_sf_buffer_pool_using_persistent_wm,test_ft_sf_verify_buffer_pool_counters
Buzznik,buzznik,Instrumentation,ft_sf_verify_time_stamp_using_counter_DB,test_ft_sf_periodic_verify_using_counter_DB
Buzznik,buzznik,Instrumentation,ft_sf_buffer_pool_clear_using_uwm,test_ft_sf_verify_buffer_pool_counters
Buzznik,buzznik,Instrumentation,ft_sf_buffer_pool_clear_using_persistent_wm,test_ft_sf_verify_buffer_pool_counters
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpnRouterFt32227,test_FtOpSoRoEvpnRouterFt32227
Buzznik,buzznik,L3 VxLAN,test_FtOpSoRoEvpn5549Ft32427,test_FtOpSoRoEvpn5549Ft32427_2
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpn5549Ft32428,test_FtOpSoRoEvpn5549Ft32427_2
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpn5549Ft32223,test_FtOpSoRoEvpn5549Ft32223
Buzznik,buzznik,L2 VxLAN,test_FtOpSoRoEvpn5549Ft32212,test_FtOpSoRoEvpn5549Ft32212
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3239,test_FtOpSoRoEvpnRouterLvtepFt3237_2
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt32310,test_FtOpSoRoEvpnRouterLvtepFt3237_2
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3234,test_FtOpSoRoEvpnRouterLvtepFt3234_2
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt3235,test_FtOpSoRoEvpnRouterLvtepFt3234_2
Buzznik,buzznik,L3 LVTEP,test_FtOpSoRoEvpnRouterLvtepFt32323,test_FtOpSoRoEvpnRouterLvtepFt32323_2
